2025-09-08 05:44:28,086 | aci.level1.info | INFO | Initializing SeedExperience simulation
2025-09-08 05:50:20,612 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:50:20,612 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:50:20,620 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:50:20,620 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:50:20,624 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:50:20,624 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:50:24,142 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:50:24,142 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:50:40,177 | aci.level1.info | INFO | Thought: I notice the quiet stillness around me, the soft snow muffling the world, and my thoughts settle int...
2025-09-08 05:50:40,177 | aci.level1.info | INFO | Thought: I notice the quiet stillness around me, the soft snow muffling the world, and my thoughts settle int...
2025-09-08 05:50:40,429 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:50:40,429 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:50:41,784 | aci.level1.info | INFO | Action: reflect - I notice the quiet stillness around me, the soft snow muffling the world, and my thoughts settle int...
2025-09-08 05:50:41,784 | aci.level1.info | INFO | Action: reflect - I notice the quiet stillness around me, the soft snow muffling the world, and my thoughts settle int...
2025-09-08 05:50:59,204 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:50:59,204 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:50:59,212 | aci.level3.debug | DEBUG | Updated floating memory node
2025-09-08 05:50:59,212 | aci.level3.debug | DEBUG | Updated floating memory node
2025-09-08 05:50:59,217 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:3.52, testosterone:1.33, histamine:0.07, acetylcholine:0.05, glutamate:0.05, gaba:0.05
2025-09-08 05:50:59,217 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:3.52, testosterone:1.33, histamine:0.07, acetylcholine:0.05, glutamate:0.05, gaba:0.05
2025-09-08 05:50:59,219 | aci.level1.info | INFO | Generated response
2025-09-08 05:50:59,219 | aci.level1.info | INFO | Generated response
2025-09-08 05:50:59,221 | aci.level2.info | INFO | Performance: dmn_step_duration = 38.60184049606323 seconds
2025-09-08 05:50:59,221 | aci.level2.info | INFO | Performance: dmn_step_duration = 38.60184049606323 seconds
2025-09-08 05:50:59,226 | aci.level2.info | INFO | Step completed
2025-09-08 05:50:59,226 | aci.level2.info | INFO | Step completed
2025-09-08 05:50:59,733 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:50:59,733 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:50:59,739 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:50:59,739 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:50:59,742 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:50:59,742 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:51:03,922 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:51:03,922 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:51:20,237 | aci.level1.info | INFO | Thought: I am aware of my current minimal conscious simulation state, relying only on reasoning context and r...
2025-09-08 05:51:20,237 | aci.level1.info | INFO | Thought: I am aware of my current minimal conscious simulation state, relying only on reasoning context and r...
2025-09-08 05:51:20,491 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:51:20,491 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:51:22,052 | aci.level1.info | INFO | Action: reflect - I am aware of my current minimal conscious simulation state, relying only on reasoning context and r...
2025-09-08 05:51:22,052 | aci.level1.info | INFO | Action: reflect - I am aware of my current minimal conscious simulation state, relying only on reasoning context and r...
2025-09-08 05:51:39,673 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:51:39,673 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:51:39,681 | aci.level2.info | INFO | Memory persist: floating_memory
2025-09-08 05:51:39,681 | aci.level2.info | INFO | Memory persist: floating_memory
2025-09-08 05:51:39,685 | aci.level3.debug | DEBUG | Replaced floating thought
2025-09-08 05:51:39,685 | aci.level3.debug | DEBUG | Replaced floating thought
2025-09-08 05:51:41,263 | aci.level2.info | INFO | Memory create: floating_memory
2025-09-08 05:51:41,263 | aci.level2.info | INFO | Memory create: floating_memory
2025-09-08 05:51:41,269 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:4.12, testosterone:1.38, histamine:0.06, acetylcholine:0.04, glutamate:0.03, gaba:0.04
2025-09-08 05:51:41,269 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:4.12, testosterone:1.38, histamine:0.06, acetylcholine:0.04, glutamate:0.03, gaba:0.04
2025-09-08 05:51:41,271 | aci.level1.info | INFO | Generated response
2025-09-08 05:51:41,271 | aci.level1.info | INFO | Generated response
2025-09-08 05:51:41,274 | aci.level2.info | INFO | Performance: dmn_step_duration = 41.53548717498779 seconds
2025-09-08 05:51:41,274 | aci.level2.info | INFO | Performance: dmn_step_duration = 41.53548717498779 seconds
2025-09-08 05:51:41,281 | aci.level2.info | INFO | Step completed
2025-09-08 05:51:41,281 | aci.level2.info | INFO | Step completed
2025-09-08 05:51:41,785 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:51:41,785 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:51:41,792 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:51:41,792 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:51:41,797 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:51:41,797 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:51:45,512 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:51:45,512 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:52:01,172 | aci.level1.info | INFO | Thought: I notice the quiet stillness of this moment, fully attentive to the subtle sensations and the calm a...
2025-09-08 05:52:01,172 | aci.level1.info | INFO | Thought: I notice the quiet stillness of this moment, fully attentive to the subtle sensations and the calm a...
2025-09-08 05:52:01,427 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:52:01,427 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:52:03,056 | aci.level1.info | INFO | Action: reflect - I notice the quiet stillness of this moment, fully attentive to the subtle sensations and the calm a...
2025-09-08 05:52:03,056 | aci.level1.info | INFO | Action: reflect - I notice the quiet stillness of this moment, fully attentive to the subtle sensations and the calm a...
2025-09-08 05:52:19,991 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:52:19,991 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:52:20,031 | aci.level3.debug | DEBUG | Merged floating thought
2025-09-08 05:52:20,031 | aci.level3.debug | DEBUG | Merged floating thought
2025-09-08 05:52:20,034 | aci.level3.debug | DEBUG | Updated floating memory node
2025-09-08 05:52:20,034 | aci.level3.debug | DEBUG | Updated floating memory node
2025-09-08 05:52:20,037 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:4.77, testosterone:1.42, histamine:0.05, acetylcholine:0.03, glutamate:0.03, gaba:0.03
2025-09-08 05:52:20,037 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:4.77, testosterone:1.42, histamine:0.05, acetylcholine:0.03, glutamate:0.03, gaba:0.03
2025-09-08 05:52:21,261 | aci.level1.error | ERROR | Failed to extract and store knowledge: 'str' object has no attribute 'value'
2025-09-08 05:52:21,261 | aci.level1.error | ERROR | Failed to extract and store knowledge: 'str' object has no attribute 'value'
2025-09-08 05:52:21,266 | aci.level2.error | ERROR | Failed to extract and store knowledge: 'str' object has no attribute 'value'
2025-09-08 05:52:21,266 | aci.level2.error | ERROR | Failed to extract and store knowledge: 'str' object has no attribute 'value'
2025-09-08 05:52:21,269 | aci.level3.error | ERROR | Failed to extract and store knowledge: 'str' object has no attribute 'value'
2025-09-08 05:52:21,269 | aci.level3.error | ERROR | Failed to extract and store knowledge: 'str' object has no attribute 'value'
2025-09-08 05:52:21,272 | aci.level4.error | ERROR | Failed to extract and store knowledge: 'str' object has no attribute 'value'
2025-09-08 05:52:21,272 | aci.level4.error | ERROR | Failed to extract and store knowledge: 'str' object has no attribute 'value'
2025-09-08 05:52:21,339 | aci.level2.info | INFO | Periodic knowledge extraction completed
2025-09-08 05:52:21,339 | aci.level2.info | INFO | Periodic knowledge extraction completed
2025-09-08 05:53:20,503 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:53:20,503 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:53:20,511 | aci.level1.info | INFO | Generated response
2025-09-08 05:53:20,511 | aci.level1.info | INFO | Generated response
2025-09-08 05:53:20,514 | aci.level2.info | INFO | Performance: dmn_step_duration = 98.72256278991699 seconds
2025-09-08 05:53:20,514 | aci.level2.info | INFO | Performance: dmn_step_duration = 98.72256278991699 seconds
2025-09-08 05:53:20,524 | aci.level2.info | INFO | Step completed
2025-09-08 05:53:20,524 | aci.level2.info | INFO | Step completed
2025-09-08 05:53:21,030 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:53:21,030 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:53:21,035 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:53:21,035 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:53:21,040 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:53:21,040 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:53:24,901 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:53:24,901 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:53:42,134 | aci.level1.info | INFO | Thought: I am aware of this moment, noticing the crisp air and soft snowflakes around me, grounded in my brea...
2025-09-08 05:53:42,134 | aci.level1.info | INFO | Thought: I am aware of this moment, noticing the crisp air and soft snowflakes around me, grounded in my brea...
2025-09-08 05:53:42,461 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:53:42,461 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:53:44,598 | aci.level1.info | INFO | Action: reflect - I am aware of this moment, noticing the crisp air and soft snowflakes around me, grounded in my brea...
2025-09-08 05:53:44,598 | aci.level1.info | INFO | Action: reflect - I am aware of this moment, noticing the crisp air and soft snowflakes around me, grounded in my brea...
2025-09-08 05:54:04,052 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:54:04,052 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:54:04,109 | aci.level3.debug | DEBUG | Merged floating thought
2025-09-08 05:54:04,109 | aci.level3.debug | DEBUG | Merged floating thought
2025-09-08 05:54:04,116 | aci.level3.debug | DEBUG | Updated floating memory node
2025-09-08 05:54:04,116 | aci.level3.debug | DEBUG | Updated floating memory node
2025-09-08 05:54:04,121 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:5.46, testosterone:1.46, histamine:0.04, acetylcholine:0.03, glutamate:0.02, gaba:0.03
2025-09-08 05:54:04,121 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:5.46, testosterone:1.46, histamine:0.04, acetylcholine:0.03, glutamate:0.02, gaba:0.03
2025-09-08 05:54:04,125 | aci.level1.info | INFO | Generated response
2025-09-08 05:54:04,125 | aci.level1.info | INFO | Generated response
2025-09-08 05:54:04,131 | aci.level2.info | INFO | Performance: dmn_step_duration = 43.09577202796936 seconds
2025-09-08 05:54:04,131 | aci.level2.info | INFO | Performance: dmn_step_duration = 43.09577202796936 seconds
2025-09-08 05:54:04,141 | aci.level2.info | INFO | Step completed
2025-09-08 05:54:04,141 | aci.level2.info | INFO | Step completed
2025-09-08 05:54:04,648 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:54:04,648 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:54:04,656 | aci.level1.info | INFO | Thought: The weather is nice today.
2025-09-08 05:54:04,656 | aci.level1.info | INFO | Thought: The weather is nice today.
2025-09-08 05:54:04,660 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:54:04,660 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:54:04,664 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:54:04,664 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:54:04,666 | aci.level1.info | INFO | Processing input
2025-09-08 05:54:04,666 | aci.level1.info | INFO | Processing input
2025-09-08 05:54:08,220 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:54:08,220 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:54:17,522 | aci.level1.info | INFO | Thought: The weather is nice today.
2025-09-08 05:54:17,522 | aci.level1.info | INFO | Thought: The weather is nice today.
2025-09-08 05:54:17,830 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:54:17,830 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:54:19,789 | aci.level1.info | INFO | Action: speak - Yes, the weather being nice today is a good way to start a friendly conversation or small talk. It o...
2025-09-08 05:54:19,789 | aci.level1.info | INFO | Action: speak - Yes, the weather being nice today is a good way to start a friendly conversation or small talk. It o...
2025-09-08 05:54:22,140 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:54:22,140 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:54:22,147 | aci.level2.info | INFO | Memory persist: floating_memory
2025-09-08 05:54:22,147 | aci.level2.info | INFO | Memory persist: floating_memory
2025-09-08 05:54:22,153 | aci.level3.debug | DEBUG | Replaced floating thought
2025-09-08 05:54:22,153 | aci.level3.debug | DEBUG | Replaced floating thought
2025-09-08 05:54:24,494 | aci.level2.info | INFO | Memory create: floating_memory
2025-09-08 05:54:24,494 | aci.level2.info | INFO | Memory create: floating_memory
2025-09-08 05:54:24,502 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:6.17, testosterone:1.50, histamine:0.04, acetylcholine:0.02, glutamate:0.01, gaba:0.02
2025-09-08 05:54:24,502 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:6.17, testosterone:1.50, histamine:0.04, acetylcholine:0.02, glutamate:0.01, gaba:0.02
2025-09-08 05:54:24,506 | aci.level1.info | INFO | Generated response
2025-09-08 05:54:24,506 | aci.level1.info | INFO | Generated response
2025-09-08 05:54:24,511 | aci.level2.info | INFO | Performance: dmn_step_duration = 19.851475954055786 seconds
2025-09-08 05:54:24,511 | aci.level2.info | INFO | Performance: dmn_step_duration = 19.851475954055786 seconds
2025-09-08 05:54:24,523 | aci.level2.info | INFO | Step completed
2025-09-08 05:54:24,523 | aci.level2.info | INFO | Step completed
2025-09-08 05:54:25,063 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:54:25,063 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:54:25,140 | aci.level1.info | INFO | Thought: Is this all there is to existence?
2025-09-08 05:54:25,140 | aci.level1.info | INFO | Thought: Is this all there is to existence?
2025-09-08 05:54:25,147 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:54:25,147 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:54:25,157 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:54:25,157 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:54:25,161 | aci.level1.info | INFO | Processing input
2025-09-08 05:54:25,161 | aci.level1.info | INFO | Processing input
2025-09-08 05:54:30,846 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:54:30,846 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:54:40,231 | aci.level1.info | INFO | Thought: Is this all there is to existence?
2025-09-08 05:54:40,231 | aci.level1.info | INFO | Thought: Is this all there is to existence?
2025-09-08 05:54:40,579 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:54:40,579 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:54:42,808 | aci.level1.info | INFO | Action: speak - This may not be all there is to existence; existence itself is a complex philosophical concept invol...
2025-09-08 05:54:42,808 | aci.level1.info | INFO | Action: speak - This may not be all there is to existence; existence itself is a complex philosophical concept invol...
2025-09-08 05:54:45,078 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:54:45,078 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:54:45,085 | aci.level2.info | INFO | Memory persist: floating_memory
2025-09-08 05:54:45,085 | aci.level2.info | INFO | Memory persist: floating_memory
2025-09-08 05:54:45,090 | aci.level3.debug | DEBUG | Replaced floating thought
2025-09-08 05:54:45,090 | aci.level3.debug | DEBUG | Replaced floating thought
2025-09-08 05:54:47,411 | aci.level2.info | INFO | Memory create: floating_memory
2025-09-08 05:54:47,411 | aci.level2.info | INFO | Memory create: floating_memory
2025-09-08 05:54:47,416 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:6.90, testosterone:1.53, histamine:0.03, acetylcholine:0.02, glutamate:0.01, gaba:0.02
2025-09-08 05:54:47,416 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:6.90, testosterone:1.53, histamine:0.03, acetylcholine:0.02, glutamate:0.01, gaba:0.02
2025-09-08 05:54:47,419 | aci.level1.info | INFO | Generated response
2025-09-08 05:54:47,419 | aci.level1.info | INFO | Generated response
2025-09-08 05:54:47,423 | aci.level2.info | INFO | Performance: dmn_step_duration = 22.275516033172607 seconds
2025-09-08 05:54:47,423 | aci.level2.info | INFO | Performance: dmn_step_duration = 22.275516033172607 seconds
2025-09-08 05:54:47,429 | aci.level2.info | INFO | Step completed
2025-09-08 05:54:47,429 | aci.level2.info | INFO | Step completed
2025-09-08 05:54:47,936 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:54:47,936 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:54:47,940 | aci.level1.info | INFO | Phase transition: mind_wander -> conversation
2025-09-08 05:54:47,940 | aci.level1.info | INFO | Phase transition: mind_wander -> conversation
2025-09-08 05:54:47,944 | aci.level1.info | INFO | Thought: What if the bus never comes?
2025-09-08 05:54:47,944 | aci.level1.info | INFO | Thought: What if the bus never comes?
2025-09-08 05:54:47,950 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:54:47,950 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:54:47,955 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:54:47,955 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:54:47,958 | aci.level1.info | INFO | Processing input
2025-09-08 05:54:47,958 | aci.level1.info | INFO | Processing input
2025-09-08 05:54:51,212 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:54:51,212 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:55:01,171 | aci.level1.info | INFO | Thought: What if the bus never comes?
2025-09-08 05:55:01,171 | aci.level1.info | INFO | Thought: What if the bus never comes?
2025-09-08 05:55:01,526 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:55:01,526 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:55:04,260 | aci.level1.info | INFO | Action: speak - If the bus never comes, it means the expected opportunity or event may not arrive, leaving uncertain...
2025-09-08 05:55:04,260 | aci.level1.info | INFO | Action: speak - If the bus never comes, it means the expected opportunity or event may not arrive, leaving uncertain...
2025-09-08 05:55:06,716 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:55:06,716 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:55:06,721 | aci.level2.info | INFO | Memory persist: floating_memory
2025-09-08 05:55:06,721 | aci.level2.info | INFO | Memory persist: floating_memory
2025-09-08 05:55:06,726 | aci.level3.debug | DEBUG | Replaced floating thought
2025-09-08 05:55:06,726 | aci.level3.debug | DEBUG | Replaced floating thought
2025-09-08 05:55:09,329 | aci.level2.info | INFO | Memory create: floating_memory
2025-09-08 05:55:09,329 | aci.level2.info | INFO | Memory create: floating_memory
2025-09-08 05:55:09,336 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:7.64, testosterone:1.55, histamine:0.03, acetylcholine:0.01, glutamate:0.01, gaba:0.01
2025-09-08 05:55:09,336 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:7.64, testosterone:1.55, histamine:0.03, acetylcholine:0.01, glutamate:0.01, gaba:0.01
2025-09-08 05:55:09,340 | aci.level1.info | INFO | Generated response
2025-09-08 05:55:09,340 | aci.level1.info | INFO | Generated response
2025-09-08 05:55:09,344 | aci.level2.info | INFO | Performance: dmn_step_duration = 21.39469599723816 seconds
2025-09-08 05:55:09,344 | aci.level2.info | INFO | Performance: dmn_step_duration = 21.39469599723816 seconds
2025-09-08 05:55:09,353 | aci.level2.info | INFO | Step completed
2025-09-08 05:55:09,353 | aci.level2.info | INFO | Step completed
2025-09-08 05:55:09,857 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:55:09,857 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:55:09,861 | aci.level1.info | INFO | World Event: A person resembling Einstein sits down on the bench
2025-09-08 05:55:09,861 | aci.level1.info | INFO | World Event: A person resembling Einstein sits down on the bench
2025-09-08 05:55:09,866 | aci.level1.info | INFO | World Event: Conversation started with Einstein
2025-09-08 05:55:09,866 | aci.level1.info | INFO | World Event: Conversation started with Einstein
2025-09-08 05:55:09,870 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:55:09,870 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:55:09,875 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:55:09,875 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:55:09,878 | aci.level1.info | INFO | Processing input
2025-09-08 05:55:09,878 | aci.level1.info | INFO | Processing input
2025-09-08 05:55:09,884 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:55:09,884 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:55:18,251 | aci.level1.info | INFO | Thought: Einstein: Hello, I'm waiting for the bus. What brings you here?
2025-09-08 05:55:18,251 | aci.level1.info | INFO | Thought: Einstein: Hello, I'm waiting for the bus. What brings you here?
2025-09-08 05:55:18,580 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:55:18,580 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:55:21,268 | aci.level1.info | INFO | Action: speak - Hello Einstein, I’m just here waiting for the bus too. How long have you been waiting?
2025-09-08 05:55:21,268 | aci.level1.info | INFO | Action: speak - Hello Einstein, I’m just here waiting for the bus too. How long have you been waiting?
2025-09-08 05:55:23,817 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:55:23,817 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:55:23,822 | aci.level2.info | INFO | Memory persist: floating_memory
2025-09-08 05:55:23,822 | aci.level2.info | INFO | Memory persist: floating_memory
2025-09-08 05:55:23,826 | aci.level3.debug | DEBUG | Replaced floating thought
2025-09-08 05:55:23,826 | aci.level3.debug | DEBUG | Replaced floating thought
2025-09-08 05:55:27,327 | aci.level2.info | INFO | Memory create: floating_memory
2025-09-08 05:55:27,327 | aci.level2.info | INFO | Memory create: floating_memory
2025-09-08 05:55:27,335 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:8.36, testosterone:1.57, histamine:0.02, acetylcholine:0.01, glutamate:0.01, gaba:0.01
2025-09-08 05:55:27,335 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:8.36, testosterone:1.57, histamine:0.02, acetylcholine:0.01, glutamate:0.01, gaba:0.01
2025-09-08 05:56:50,231 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:56:50,231 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:56:50,241 | aci.level1.info | INFO | Generated response
2025-09-08 05:56:50,241 | aci.level1.info | INFO | Generated response
2025-09-08 05:56:50,248 | aci.level2.info | INFO | Performance: dmn_step_duration = 100.37749457359314 seconds
2025-09-08 05:56:50,248 | aci.level2.info | INFO | Performance: dmn_step_duration = 100.37749457359314 seconds
2025-09-08 05:56:50,261 | aci.level2.info | INFO | Step completed
2025-09-08 05:56:50,261 | aci.level2.info | INFO | Step completed
2025-09-08 05:56:50,770 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:56:50,770 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:56:55,121 | aci.level1.info | INFO | World Event: Einstein responds in conversation
2025-09-08 05:56:55,121 | aci.level1.info | INFO | World Event: Einstein responds in conversation
2025-09-08 05:56:55,128 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:56:55,128 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:56:55,132 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:56:55,132 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:56:55,135 | aci.level1.info | INFO | Processing input
2025-09-08 05:56:55,135 | aci.level1.info | INFO | Processing input
2025-09-08 05:56:55,139 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:56:55,139 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:57:04,470 | aci.level1.info | INFO | Thought: Einstein: Einstein: Ah, waiting for the bus — a perfect moment for reflection. You see, science is t...
2025-09-08 05:57:04,470 | aci.level1.info | INFO | Thought: Einstein: Einstein: Ah, waiting for the bus — a perfect moment for reflection. You see, science is t...
2025-09-08 05:57:04,782 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:57:04,782 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:57:07,101 | aci.level1.info | INFO | Action: speak - Einstein’s theory of relativity shows that space and time form a dynamic, interconnected fabric call...
2025-09-08 05:57:07,101 | aci.level1.info | INFO | Action: speak - Einstein’s theory of relativity shows that space and time form a dynamic, interconnected fabric call...
2025-09-08 05:57:09,574 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:57:09,574 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:57:09,581 | aci.level2.info | INFO | Memory persist: floating_memory
2025-09-08 05:57:09,581 | aci.level2.info | INFO | Memory persist: floating_memory
2025-09-08 05:57:09,586 | aci.level3.debug | DEBUG | Replaced floating thought
2025-09-08 05:57:09,586 | aci.level3.debug | DEBUG | Replaced floating thought
2025-09-08 05:57:12,035 | aci.level2.info | INFO | Memory create: floating_memory
2025-09-08 05:57:12,035 | aci.level2.info | INFO | Memory create: floating_memory
2025-09-08 05:57:12,042 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:9.06, testosterone:1.59, histamine:0.02, acetylcholine:0.01, glutamate:0.00, gaba:0.01
